timestamp,current_commit_sha,parent_commit_sha,current_commit_timestamp,current_commit_message,github_url,num_python_file_changed,coverage,num_new_violations,new_violations,num_old_violations,old_violations,num_current_violations,current_violations,num_parent_violations,parent_violations
20251223_123939,3aaf35792f2cfa2f2adbf84992ee5411af65c52d,,1655806574,Update Pyrogram to v2.0.30,,,x,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719;KeyInList:/usr/lib/python3.12/enum.py:444;KeyInList:/usr/lib/python3.12/mimetypes.py:102,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=175;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,0,
20251223_123938,1b02a6a148fc87009bd6e60d9a0cf842543a6096,c98963973ee38100e482ec28e231124275ebd342,1668345810,Add __all__ for better enums suggestions (#1126),https://github.com/Mayuri-Chan/pyrofork/compare/c98963973ee38100e482ec28e231124275ebd342...1b02a6a148fc87009bd6e60d9a0cf842543a6096,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,31b32184c927a4793bb5222624394e735b6722f8,1b02a6a148fc87009bd6e60d9a0cf842543a6096,1668346039,Use getattr to get outgoing attribute in filters.me (#1137),https://github.com/Mayuri-Chan/pyrofork/compare/1b02a6a148fc87009bd6e60d9a0cf842543a6096...31b32184c927a4793bb5222624394e735b6722f8,2,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,0e64ebc0be1f84a8afd02a8a2c984df802faab3d,31b32184c927a4793bb5222624394e735b6722f8,1668346098,Fix typo (#1029),https://github.com/Mayuri-Chan/pyrofork/compare/31b32184c927a4793bb5222624394e735b6722f8...0e64ebc0be1f84a8afd02a8a2c984df802faab3d,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,23d953237e448c803a83e1cc3282041ac80acfc5,0e64ebc0be1f84a8afd02a8a2c984df802faab3d,1668346146,Update Pyrogram to v2.0.60,https://github.com/Mayuri-Chan/pyrofork/compare/0e64ebc0be1f84a8afd02a8a2c984df802faab3d...23d953237e448c803a83e1cc3282041ac80acfc5,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,e3e9731973952952b854676819c1b99e7858e910,23d953237e448c803a83e1cc3282041ac80acfc5,1668507305,Update Pyrogram to v2.0.61,https://github.com/Mayuri-Chan/pyrofork/compare/23d953237e448c803a83e1cc3282041ac80acfc5...e3e9731973952952b854676819c1b99e7858e910,2,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,9b6cb070b98c3a117dc5ce1db1c973048496aec4,e3e9731973952952b854676819c1b99e7858e910,1668770089,Update Pyrogram to v2.0.62,https://github.com/Mayuri-Chan/pyrofork/compare/e3e9731973952952b854676819c1b99e7858e910...9b6cb070b98c3a117dc5ce1db1c973048496aec4,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,70b673890837749c06e7cd170d934bf9eda75e6b,9b6cb070b98c3a117dc5ce1db1c973048496aec4,1669410717,Update Pyrogram to v2.0.63,https://github.com/Mayuri-Chan/pyrofork/compare/9b6cb070b98c3a117dc5ce1db1c973048496aec4...70b673890837749c06e7cd170d934bf9eda75e6b,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,fb85a142775b3163af4a3005bb9b5848c4c4ab01,70b673890837749c06e7cd170d934bf9eda75e6b,1670332546,Update Pyrogram to v2.0.64,https://github.com/Mayuri-Chan/pyrofork/compare/70b673890837749c06e7cd170d934bf9eda75e6b...fb85a142775b3163af4a3005bb9b5848c4c4ab01,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,d734fbb180f4e8d080ef008cdd575b150c893891,fb85a142775b3163af4a3005bb9b5848c4c4ab01,1670346518,Fix User.emoji_status type hint,https://github.com/Mayuri-Chan/pyrofork/compare/fb85a142775b3163af4a3005bb9b5848c4c4ab01...d734fbb180f4e8d080ef008cdd575b150c893891,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,3cf1ac7d92377372cd16bb54f2dd2ea789118c51,d734fbb180f4e8d080ef008cdd575b150c893891,1670346582,Update the order in which media messages are parsed,https://github.com/Mayuri-Chan/pyrofork/compare/d734fbb180f4e8d080ef008cdd575b150c893891...3cf1ac7d92377372cd16bb54f2dd2ea789118c51,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,ad773455a74ef6db7c1752734b6fe9b6647870c6,3cf1ac7d92377372cd16bb54f2dd2ea789118c51,1670346636,Update Pyrogram to v2.0.65,https://github.com/Mayuri-Chan/pyrofork/compare/3cf1ac7d92377372cd16bb54f2dd2ea789118c51...ad773455a74ef6db7c1752734b6fe9b6647870c6,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,2ed000381d60bf8da9b0bec57693425b24b50c9d,ad773455a74ef6db7c1752734b6fe9b6647870c6,1670347767,Update the HTML logic to output well-formed elements (#1155),https://github.com/Mayuri-Chan/pyrofork/compare/ad773455a74ef6db7c1752734b6fe9b6647870c6...2ed000381d60bf8da9b0bec57693425b24b50c9d,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,38e9745a80a5b5adc47bc8525648fd87cc73ead8,2ed000381d60bf8da9b0bec57693425b24b50c9d,1670349043,Update Pyrogram to v2.0.66,https://github.com/Mayuri-Chan/pyrofork/compare/2ed000381d60bf8da9b0bec57693425b24b50c9d...38e9745a80a5b5adc47bc8525648fd87cc73ead8,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,db6bc2df1913d2c844537a8b9669d8e21c855f48,38e9745a80a5b5adc47bc8525648fd87cc73ead8,1670350283,Add tests for HTML.unparse,https://github.com/Mayuri-Chan/pyrofork/compare/38e9745a80a5b5adc47bc8525648fd87cc73ead8...db6bc2df1913d2c844537a8b9669d8e21c855f48,2,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=200;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=198;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,fd2819ca7f581f0ed3bbad6873aeb27a233272fd,db6bc2df1913d2c844537a8b9669d8e21c855f48,1670350307,Update Pyrogram to v2.0.67,https://github.com/Mayuri-Chan/pyrofork/compare/db6bc2df1913d2c844537a8b9669d8e21c855f48...fd2819ca7f581f0ed3bbad6873aeb27a233272fd,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=200;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=198;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=200;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=198;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,669b39927b7fb48bd7464fc2bb7497ed8c75efb6,fd2819ca7f581f0ed3bbad6873aeb27a233272fd,1670353771,Escape text inside entity when building unparsed text (#1156),https://github.com/Mayuri-Chan/pyrofork/compare/fd2819ca7f581f0ed3bbad6873aeb27a233272fd...669b39927b7fb48bd7464fc2bb7497ed8c75efb6,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=200;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=198;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=200;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=198;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,7090dcba6807f9594d065514ced1ee2f89cf65be,669b39927b7fb48bd7464fc2bb7497ed8c75efb6,1670353947,Add more tests for HTML.unparse,https://github.com/Mayuri-Chan/pyrofork/compare/669b39927b7fb48bd7464fc2bb7497ed8c75efb6...7090dcba6807f9594d065514ced1ee2f89cf65be,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=212;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=210;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=200;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=198;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,86515bb9d18ff21e8f2b33d8a80dd9076f88c832,7090dcba6807f9594d065514ced1ee2f89cf65be,1670353966,Update Pyrogram to v2.0.68,https://github.com/Mayuri-Chan/pyrofork/compare/7090dcba6807f9594d065514ced1ee2f89cf65be...86515bb9d18ff21e8f2b33d8a80dd9076f88c832,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=212;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=210;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=212;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=210;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,217bcb1dfb409cd8afd5bf54826f6c7bfe30971c,86515bb9d18ff21e8f2b33d8a80dd9076f88c832,1670358826,Fix HTML unparsing when there's no entities,https://github.com/Mayuri-Chan/pyrofork/compare/86515bb9d18ff21e8f2b33d8a80dd9076f88c832...217bcb1dfb409cd8afd5bf54826f6c7bfe30971c,2,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=212;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=210;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,73554b9d38209c2eccdce28c29c5b8ed2d06f0cd,217bcb1dfb409cd8afd5bf54826f6c7bfe30971c,1670358849,Update Pyrogram to v2.0.69,https://github.com/Mayuri-Chan/pyrofork/compare/217bcb1dfb409cd8afd5bf54826f6c7bfe30971c...73554b9d38209c2eccdce28c29c5b8ed2d06f0cd,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,a76269ddaf09958590fccdeb416b6ade69801f06,73554b9d38209c2eccdce28c29c5b8ed2d06f0cd,1670878389,"Handle all given updates, avoid short circuit (#1162)",https://github.com/Mayuri-Chan/pyrofork/compare/73554b9d38209c2eccdce28c29c5b8ed2d06f0cd...a76269ddaf09958590fccdeb416b6ade69801f06,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,aeea07f83d9becd356ed2752ae5aea68f0fc168f,a76269ddaf09958590fccdeb416b6ade69801f06,1670878447,Update Pyrogram to v2.0.70,https://github.com/Mayuri-Chan/pyrofork/compare/a76269ddaf09958590fccdeb416b6ade69801f06...aeea07f83d9becd356ed2752ae5aea68f0fc168f,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,a9e7d15bf6f5f69ca8f6154178003f6ede01ce76,aeea07f83d9becd356ed2752ae5aea68f0fc168f,1671806456,Add a watchdog for incoming updates,https://github.com/Mayuri-Chan/pyrofork/compare/aeea07f83d9becd356ed2752ae5aea68f0fc168f...a9e7d15bf6f5f69ca8f6154178003f6ede01ce76,3,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,ccb58f503c0d8344740e9209d70aa2fe7982db35,a9e7d15bf6f5f69ca8f6154178003f6ede01ce76,1671806494,Update Pyrogram to v2.0.71,https://github.com/Mayuri-Chan/pyrofork/compare/a9e7d15bf6f5f69ca8f6154178003f6ede01ce76...ccb58f503c0d8344740e9209d70aa2fe7982db35,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,81573bce764fa4c2e5bd9ea1b0451154c7fe014e,ccb58f503c0d8344740e9209d70aa2fe7982db35,1671823227,Remove threading.Lock usages,https://github.com/Mayuri-Chan/pyrofork/compare/ccb58f503c0d8344740e9209d70aa2fe7982db35...81573bce764fa4c2e5bd9ea1b0451154c7fe014e,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,8afd4597fa0904eb6564d9521e4c81bc05d66188,81573bce764fa4c2e5bd9ea1b0451154c7fe014e,1671823244,Update Pyrogram to v2.0.72,https://github.com/Mayuri-Chan/pyrofork/compare/81573bce764fa4c2e5bd9ea1b0451154c7fe014e...8afd4597fa0904eb6564d9521e4c81bc05d66188,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123938,c4a47b99ae66467b547744d280694ac5f5e307da,8afd4597fa0904eb6564d9521e4c81bc05d66188,1671824160,Add support for Fragment SMS codes (#1170),https://github.com/Mayuri-Chan/pyrofork/compare/8afd4597fa0904eb6564d9521e4c81bc05d66188...c4a47b99ae66467b547744d280694ac5f5e307da,3,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=178;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=176;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
